,date,home_team,score,away_team
416,27-05-2023,Rennes,2 - 0,Monaco
417,03-06-2023,Monaco,1 - 2,Toulouse
418,07-08-2022,Montpellier,3 - 2,Troyes
419,13-08-2022,Paris SG,5 - 2,Montpellier
420,21-08-2022,Montpellier,1 - 2,Auxerre
421,28-08-2022,Brest,0 - 7,Montpellier
422,31-08-2022,Montpellier,2 - 0,Ajaccio
423,04-09-2022,Montpellier,1 - 3,Lille
424,11-09-2022,Angers,2 - 1,Montpellier
425,17-09-2022,Montpellier,2 - 1,Strasbourg
426,02-10-2022,Toulouse,4 - 2,Montpellier
427,09-10-2022,Montpellier,0 - 2,Monaco
428,15-10-2022,Lens,1 - 0,Montpellier
429,22-10-2022,Montpellier,1 - 2,Lyon
430,30-10-2022,Rennes,3 - 0,Montpellier
431,06-11-2022,Clermont,1 - 1,Montpellier
432,13-11-2022,Montpellier,1 - 1,Reims
433,29-12-2022,Lorient,0 - 2,Montpellier
434,02-01-2023,Montpellier,1 - 2,Marseille
435,11-01-2023,Nice,6 - 1,Montpellier
436,15-01-2023,Montpellier,0 - 3,Nantes
437,29-01-2023,Auxerre,0 - 2,Montpellier
438,01-02-2023,Montpellier,1 - 3,Paris SG
439,05-02-2023,Strasbourg,2 - 0,Montpellier
440,12-02-2023,Montpellier,3 - 0,Brest
441,19-02-2023,Troyes,0 - 1,Montpellier
442,25-02-2023,Montpellier,1 - 1,Lens
443,05-03-2023,Montpellier,5 - 0,Angers
444,12-03-2023,Ajaccio,0 - 1,Montpellier
445,19-03-2023,Montpellier,2 - 1,Clermont
446,31-03-2023,Marseille,1 - 1,Montpellier
447,09-04-2023,Montpellier,1 - 2,Toulouse
448,16-04-2023,Lille,2 - 1,Montpellier
449,23-04-2023,Montpellier,1 - 0,Rennes
450,30-04-2023,Monaco,0 - 4,Montpellier
451,07-05-2023,Lyon,5 - 4,Montpellier
452,14-05-2023,Montpellier,1 - 1,Lorient
453,20-05-2023,Nantes,0 - 3,Montpellier
454,27-05-2023,Montpellier,2 - 3,Nice
455,03-06-2023,Reims,1 - 3,Montpellier
456,07-08-2022,Angers,0 - 0,Nantes
457,12-08-2022,Nantes,1 - 1,Lille
458,20-08-2022,Marseille,2 - 1,Nantes
459,28-08-2022,Nantes,3 - 1,Toulouse
460,31-08-2022,Strasbourg,1 - 1,Nantes
461,03-09-2022,Nantes,0 - 3,Paris SG
462,11-09-2022,Lorient,3 - 2,Nantes
463,18-09-2022,Nantes,0 - 0,Lens
464,02-10-2022,Monaco,4 - 1,Nantes
465,09-10-2022,Rennes,3 - 0,Nantes
466,16-10-2022,Nantes,4 - 1,Brest
467,23-10-2022,Nice,1 - 1,Nantes
468,30-10-2022,Nantes,1 - 1,Clermont
469,06-11-2022,Reims,1 - 0,Nantes
470,13-11-2022,Nantes,2 - 2,Ajaccio
471,28-12-2022,Troyes,0 - 0,Nantes
472,01-01-2023,Nantes,1 - 0,Auxerre
473,11-01-2023,Nantes,0 - 0,Lyon
474,15-01-2023,Montpellier,0 - 3,Nantes
475,29-01-2023,Clermont,0 - 0,Nantes
476,01-02-2023,Nantes,0 - 2,Marseille
477,05-02-2023,Ajaccio,0 - 2,Nantes
478,12-02-2023,Nantes,1 - 0,Lorient
479,19-02-2023,Lens,3 - 1,Nantes
480,26-02-2023,Nantes,0 - 1,Rennes
481,04-03-2023,Paris SG,4 - 2,Nantes
482,12-03-2023,Nantes,2 - 2,Nice
483,17-03-2023,Lyon,1 - 1,Nantes
484,02-04-2023,Nantes,0 - 3,Reims
485,09-04-2023,Nantes,2 - 2,Monaco
486,16-04-2023,Auxerre,2 - 1,Nantes
487,23-04-2023,Nantes,2 - 2,Troyes
488,03-05-2023,Brest,2 - 0,Nantes
489,07-05-2023,Nantes,0 - 2,Strasbourg
490,14-05-2023,Toulouse,0 - 0,Nantes
491,20-05-2023,Nantes,0 - 3,Montpellier
492,27-05-2023,Lille,2 - 1,Nantes
493,03-06-2023,Nantes,1 - 0,Angers
494,07-08-2022,Toulouse,1 - 1,Nice
495,14-08-2022,Nice,1 - 1,Strasbourg
496,21-08-2022,Clermont,1 - 0,Nice
497,28-08-2022,Nice,0 - 3,Marseille
498,31-08-2022,Lille,1 - 2,Nice
499,04-09-2022,Nice,0 - 1,Monaco
500,11-09-2022,Ajaccio,0 - 1,Nice
501,18-09-2022,Nice,0 - 1,Angers
502,01-10-2022,Paris SG,2 - 1,Nice
503,09-10-2022,Nice,3 - 2,Troyes
504,16-10-2022,Auxerre,1 - 1,Nice
505,23-10-2022,Nice,1 - 1,Nantes
506,30-10-2022,Lorient,1 - 2,Nice
507,06-11-2022,Nice,1 - 0,Brest
508,11-11-2022,Lyon,1 - 1,Nice
509,29-12-2022,Nice,0 - 0,Lens
510,02-01-2023,Rennes,2 - 1,Nice
511,11-01-2023,Nice,6 - 1,Montpellier
512,15-01-2023,Reims,0 - 0,Nice
513,29-01-2023,Nice,1 - 0,Lille
514,01-02-2023,Lens,0 - 1,Nice
515,05-02-2023,Marseille,1 - 3,Nice
516,10-02-2023,Nice,3 - 0,Ajaccio
517,18-02-2023,Nice,0 - 0,Reims
518,26-02-2023,Monaco,0 - 3,Nice
519,03-03-2023,Nice,1 - 1,Auxerre
520,12-03-2023,Nantes,2 - 2,Nice
521,19-03-2023,Nice,1 - 1,Lorient
522,02-04-2023,Angers,1 - 1,Nice
523,08-04-2023,Nice,0 - 2,Paris SG
524,16-04-2023,Brest,1 - 0,Nice
525,23-04-2023,Nice,1 - 2,Clermont
526,30-04-2023,Troyes,0 - 1,Nice
527,06-05-2023,Nice,2 - 1,Rennes
528,13-05-2023,Strasbourg,2 - 0,Nice
529,21-05-2023,Nice,0 - 0,Toulouse
530,27-05-2023,Montpellier,2 - 3,Nice
531,03-06-2023,Nice,3 - 1,Lyon
532,06-08-2022,Clermont,0 - 5,Paris SG
533,13-08-2022,Paris SG,5 - 2,Montpellier
534,21-08-2022,Lille,1 - 7,Paris SG
535,28-08-2022,Paris SG,1 - 1,Monaco
536,31-08-2022,Toulouse,0 - 3,Paris SG
537,03-09-2022,Nantes,0 - 3,Paris SG
538,10-09-2022,Paris SG,1 - 0,Brest
539,18-09-2022,Lyon,0 - 1,Paris SG
540,01-10-2022,Paris SG,2 - 1,Nice
541,08-10-2022,Reims,0 - 0,Paris SG
542,16-10-2022,Paris SG,1 - 0,Marseille
543,21-10-2022,Ajaccio,0 - 3,Paris SG
544,29-10-2022,Paris SG,4 - 3,Troyes
545,06-11-2022,Lorient,1 - 2,Paris SG
546,13-11-2022,Paris SG,5 - 0,Auxerre
547,28-12-2022,Paris SG,2 - 1,Strasbourg
548,01-01-2023,Lens,3 - 1,Paris SG
549,11-01-2023,Paris SG,2 - 0,Angers
550,15-01-2023,Rennes,1 - 0,Paris SG
551,29-01-2023,Paris SG,1 - 1,Reims
552,01-02-2023,Montpellier,1 - 3,Paris SG
553,04-02-2023,Paris SG,2 - 1,Toulouse
554,11-02-2023,Monaco,3 - 1,Paris SG
